"ID","ID2","Season","SocInfo","Trial","Length","Width","Thick","Shape","Color","Fitness","erroredFitnness","LT1","LT2","LT3","LT4","Click1","Click2","Click3","Click4"
"4414",50,"D9",1,2,4,50,60,60,1,2,576,579,0,0,0,0,0,0,0,0
"4415",50,"D9",1,2,5,50,60,60,3,2,660,657,0,0,0,0,0,0,0,0
"4416",50,"D9",1,2,6,40,60,60,3,2,743,747,0,0,0,0,0,0,0,0
"4417",50,"D9",1,2,7,30,60,60,3,2,780,776,0,0,0,0,0,0,0,0
"4418",50,"D9",1,2,8,25,60,60,3,2,770,767,0,0,0,0,0,0,0,0
"4419",50,"D9",1,2,9,30,65,60,3,2,781,777,0,0,0,0,0,0,0,0
"4420",50,"D9",1,2,10,30,65,65,3,2,737,740,0,0,0,0,0,0,0,0
"4421",50,"D9",1,2,11,30,70,50,3,2,875,878,0,0,0,0,0,0,0,0
"4422",50,"D9",1,2,12,30,80,40,3,2,897,896,0,0,0,0,0,0,0,0
"4423",50,"D9",1,2,13,30,85,35,3,2,874,870,0,0,0,0,0,0,0,0
"4424",50,"D9",1,2,14,30,85,40,3,2,857,856,0,0,0,0,0,0,0,0
"4425",50,"D9",1,2,15,30,80,40,3,2,897,897,0,0,0,0,0,0,0,0
"4426",50,"D9",1,2,16,30,80,40,3,2,897,892,0,0,0,0,0,0,0,0
"4427",50,"D9",1,2,17,30,80,40,3,2,897,896,0,0,0,0,0,0,0,0
"4428",50,"D9",1,2,18,30,80,40,3,2,897,892,0,0,0,0,0,0,0,0
"4429",50,"D9",1,2,19,30,80,40,3,2,897,897,0,0,0,0,0,0,0,0
"4430",50,"D9",1,2,20,25,80,40,3,2,888,884,0,0,0,0,0,0,0,0
"4431",50,"D9",1,2,21,32,80,40,3,2,896,888,0,0,0,0,0,0,0,0
"4432",50,"D9",1,2,22,30,82,40,3,2,881,880,0,0,0,0,0,0,0,0
"4433",50,"D9",1,2,23,30,80,40,3,2,897,896,0,0,0,0,0,0,0,0
"4434",50,"D9",1,2,24,30,80,42,3,2,884,882,0,0,0,0,0,0,0,0
"4435",50,"D9",1,2,25,30,80,38,3,2,907,901,0,0,0,0,0,0,0,0
"4436",50,"D9",1,2,26,30,80,38,3,2,907,912,0,0,0,0,0,0,0,0
"4437",50,"D9",1,2,27,30,80,38,3,2,907,908,0,0,0,0,0,0,0,0
"4438",50,"D9",1,2,28,30,80,38,3,2,907,907,0,0,0,0,0,0,0,0
"4439",50,"D9",1,2,29,30,80,38,3,2,907,904,0,0,0,0,0,0,0,0
"4440",50,"D9",1,2,30,30,80,38,3,2,907,910,0,0,0,0,0,0,0,0
"4441",50,"D9",2,2,1,58,73,82,3,1,363,358,0,0,0,0,0,0,0,0
"4442",50,"D9",2,2,2,80,30,30,1,4,361,362,0,0,0,0,0,0,0,0
"4443",50,"D9",2,2,3,50,20,50,1,4,832,831,6.72,4.33,2.72,8.68,5,5,6,7
"4444",50,"D9",2,2,4,50,15,55,1,4,891,888,0.38,0,0,0,1,0,0,0
"4445",50,"D9",2,2,5,50,15,60,1,4,888,887,0,0.38,0,0,0,1,0,0
"4446",50,"D9",2,2,6,30,10,55,1,4,971,974,5.2,3.67,1.48,4.56,8,4,5,3
"4447",50,"D9",2,2,7,30,10,55,1,4,971,967,0,0,0,0,0,0,0,0
"4448",50,"D9",2,2,8,30,8,53,1,4,972,971,0,0,0,0,0,0,0,0
"4449",50,"D9",2,2,9,35,6,53,1,4,990,983,1.33,0.33,5.55,2.98,3,1,4,2
"4450",50,"D9",2,2,10,35,6,53,1,4,990,990,0,0,0,0,0,0,0,0
"4451",50,"D9",2,2,11,35,6,53,1,4,990,983,0,0,0,0,0,0,0,0
"4452",50,"D9",2,2,12,36,6,55,1,4,996,997,5.12,4.18,0.93,2.61,3,1,2,2
"4453",50,"D9",2,2,13,36,6,55,1,4,996,998,0,0,0,0,0,0,0,0
"4454",50,"D9",2,2,14,36,6,55,1,4,996,997,0,0,0,0,0,0,0,0
"4455",50,"D9",2,2,15,36,4,58,1,4,999,993,0.83,0.42,1.43,0,4,1,3,0
"4456",50,"D9",2,2,16,36,5,58,1,4,999,993,0,0,0,0,0,0,0,0
"4457",50,"D9",2,2,17,36,5,58,1,4,999,990,0,0,0,0,0,0,0,0
"4458",50,"D9",2,2,18,36,5,58,1,4,999,1000,1.53,3.56,1.89,0,1,1,1,0
"4459",50,"D9",2,2,19,36,5,58,1,4,999,1000,0,0,0,0,0,0,0,0
"4460",50,"D9",2,2,20,36,5,58,1,4,999,1000,0,0,0,0,0,0,0,0
"4461",50,"D9",2,2,21,36,5,58,1,4,999,1000,0,0,0,0,0,0,0,0
"4462",50,"D9",2,2,22,36,5,58,1,4,999,1000,0,0,0,0,0,0,0,0
"4463",50,"D9",2,2,23,36,5,58,1,4,999,998,0,0,0,0,0,0,0,0
"4464",50,"D9",2,2,24,36,5,58,1,4,999,1000,0,0,0,0,0,0,0,0
"4465",50,"D9",2,2,25,36,5,58,1,4,999,1000,0,0,0,0,0,0,0,0
"4466",50,"D9",2,2,26,36,5,58,1,4,999,993,0,0,0,0,0,0,0,0
"4467",50,"D9",2,2,27,36,5,58,1,4,999,1000,0,0,0,0,0,0,0,0
"4468",50,"D9",2,2,28,36,5,58,1,4,999,989,0,0,0,0,0,0,0,0
"4469",50,"D9",2,2,29,36,5,58,1,4,999,995,0,0,0,0,0,0,0,0
"4470",50,"D9",2,2,30,36,5,58,1,4,999,998,0,0,0,0,0,0,0,0
"4471",50,"D9",3,2,1,61,79,38,2,1,238,225,0,0,0,0,0,0,0,0
"4472",50,"D9",3,2,2,50,35,35,4,3,441,441,0,0,0,0,0,0,0,0
"4473",50,"D9",3,2,3,80,60,20,4,3,84,79,0,0,0,0,0,0,0,0
"4474",50,"D9",3,2,4,30,30,40,4,3,504,494,0,0,0,0,0,0,0,0
"4475",50,"D9",3,2,5,20,20,60,4,3,605,606,0,0,0,0,0,0,0,0
"4476",50,"D9",3,2,6,30,15,70,2,3,840,839,2.86,5.98,3.2,4.28,3,6,4,3
"4477",50,"D9",3,2,7,30,10,75,2,3,872,864,0,0,0,0,0,0,0,0
"4478",50,"D9",3,2,8,30,8,77,2,3,876,875,0,0,0,0,0,0,0,0
"4479",50,"D9",3,2,9,40,8,85,3,3,959,955,1.85,0.72,2.42,2.08,3,1,3,2
"4480",50,"D9",3,2,10,41,8,86,3,3,956,965,0,0,0,0,0,0,0,0
"4481",50,"D9",3,2,11,42,8,87,3,3,952,946,0,0,0,0,0,0,0,0
"4482",50,"D9",3,2,12,40,17,87,3,3,982,981,5.66,4.63,4.54,5.94,4,4,6,2
"4483",50,"D9",3,2,13,40,17,87,3,3,982,981,0,0,0,0,0,0,0,0
"4484",50,"D9",3,2,14,40,17,87,3,3,982,983,0,0,0,0,0,0,0,0
"4485",50,"D9",3,2,15,40,17,87,3,3,982,981,0,0,0,0,0,0,0,0
"4486",50,"D9",3,2,16,40,17,87,3,3,982,975,0,0,0,0,0,0,0,0
"4487",50,"D9",3,2,17,40,17,87,3,3,982,987,0,0,0,0,0,0,0,0
"4488",50,"D9",3,2,18,39,17,87,1,3,995,989,1.83,0,0,1.23,3,0,0,1
"4489",50,"D9",3,2,19,40,17,87,1,3,995,996,0,0,0,0,0,0,0,0
"4490",50,"D9",3,2,20,40,17,87,1,3,995,995,0,0,0,0,0,0,0,0
"4491",50,"D9",3,2,21,40,17,87,1,3,995,985,0,0,0,0,0,0,0,0
"4492",50,"D9",3,2,22,40,17,87,1,3,995,1000,0,0,0,0,0,0,0,0
"4493",50,"D9",3,2,23,40,17,87,1,3,995,986,0,0,0,0,0,0,0,0
"4494",50,"D9",3,2,24,40,17,87,1,3,995,1000,0,0,0,0,0,0,0,0
"4495",50,"D9",3,2,25,40,17,87,1,3,995,992,0,0,0,0,0,0,0,0
"4496",50,"D9",3,2,26,40,17,87,1,3,995,1000,0,0,0,0,0,0,0,0
"4497",50,"D9",3,2,27,40,17,87,1,3,995,993,0,0,0,0,0,0,0,0
"4498",50,"D9",3,2,28,40,17,87,1,3,995,992,0,0,0,0,0,0,0,0
"4499",50,"D9",3,2,29,40,17,87,1,3,995,989,0,0,0,0,0,0,0,0
"4500",50,"D9",3,2,30,40,17,87,1,3,995,995,0,0,0,0,0,0,0,0
"4501",51,"D10",1,2,1,52,22,75,2,3,274,274,0,0,0,0,0,0,0,0
"4502",51,"D10",1,2,2,52,50,75,3,3,490,487,0,0,0,0,0,0,0,0
"4503",51,"D10",1,2,3,82,95,99,4,2,177,182,0,0,0,0,0,0,0,0
"4504",51,"D10",1,2,4,82,95,66,3,4,269,266,0,0,0,0,0,0,0,0
"4505",51,"D10",1,2,5,32,67,67,3,1,716,729,0,0,0,0,0,0,0,0
"4506",51,"D10",1,2,6,32,73,74,3,3,650,642,0,0,0,0,0,0,0,0
"4507",51,"D10",1,2,7,32,73,74,3,1,650,655,0,0,0,0,0,0,0,0
"4508",51,"D10",1,2,8,30,64,74,3,1,685,684,0,0,0,0,0,0,0,0
"4509",51,"D10",1,2,9,34,68,68,2,1,659,648,0,0,0,0,0,0,0,0
"4510",51,"D10",1,2,10,37,70,68,4,1,669,677,0,0,0,0,0,0,0,0
"4511",51,"D10",1,2,11,37,70,63,3,4,719,719,0,0,0,0,0,0,0,0
"4512",51,"D10",1,2,12,37,70,63,3,1,719,716,0,0,0,0,0,0,0,0
"4513",51,"D10",1,2,13,37,70,63,2,4,677,678,0,0,0,0,0,0,0,0
"4514",51,"D10",1,2,14,32,75,63,3,4,707,705,0,0,0,0,0,0,0,0
"4515",51,"D10",1,2,15,41,59,53,3,4,809,817,0,0,0,0,0,0,0,0
"4516",51,"D10",1,2,16,55,59,53,3,4,690,695,0,0,0,0,0,0,0,0
"4517",51,"D10",1,2,17,43,54,48,4,4,815,815,0,0,0,0,0,0,0,0
"4518",51,"D10",1,2,18,43,54,48,3,4,828,825,0,0,0,0,0,0,0,0
"4519",51,"D10",1,2,19,43,44,44,3,4,793,790,0,0,0,0,0,0,0,0
"4520",51,"D10",1,2,20,43,44,55,3,4,676,684,0,0,0,0,0,0,0,0
"4521",51,"D10",1,2,21,43,45,43,3,2,810,815,0,0,0,0,0,0,0,0
"4522",51,"D10",1,2,22,43,45,43,1,4,726,736,0,0,0,0,0,0,0,0
"4523",51,"D10",1,2,23,46,48,48,3,4,761,764,0,0,0,0,0,0,0,0
"4524",51,"D10",1,2,24,41,44,44,3,4,809,803,0,0,0,0,0,0,0,0
"4525",51,"D10",1,2,25,43,48,46,3,4,807,803,0,0,0,0,0,0,0,0
"4526",51,"D10",1,2,26,40,47,42,3,4,856,855,0,0,0,0,0,0,0,0
"4527",51,"D10",1,2,27,40,49,40,3,4,884,887,0,0,0,0,0,0,0,0
"4528",51,"D10",1,2,28,38,51,38,3,4,921,914,0,0,0,0,0,0,0,0
"4529",51,"D10",1,2,29,36,57,36,3,4,971,973,0,0,0,0,0,0,0,0
"4530",51,"D10",1,2,30,34,59,34,3,4,988,990,0,0,0,0,0,0,0,0
"4531",51,"D10",2,2,1,58,73,82,3,1,363,365,0,0,0,0,0,0,0,0
"4532",51,"D10",2,2,2,37,48,49,1,1,734,727,0,0,0,0,0,0,0,0
"4533",51,"D10",2,2,3,35,27,50,2,3,830,831,9.03,22.92,1.24,1.08,8,10,5,4
"4534",51,"D10",2,2,4,35,27,50,3,3,800,797,0,0,0,0,0,0,0,0
"4535",51,"D10",2,2,5,35,27,50,2,2,830,830,0,0,0,0,0,0,0,0
"4536",51,"D10",2,2,6,42,22,56,2,1,880,873,1.17,2.75,5.7,4.76,4,8,8,6
"4537",51,"D10",2,2,7,49,21,60,1,1,851,846,0,0,0,0,0,0,0,0
"4538",51,"D10",2,2,8,49,21,60,4,1,768,760,0,0,0,0,0,0,0,0
"4539",51,"D10",2,2,9,52,20,54,1,1,834,833,7.49,15.47,1.02,3.13,6,11,6,4
"4540",51,"D10",2,2,10,49,23,50,1,1,816,818,0,0,0,0,0,0,0,0
"4541",51,"D10",2,2,11,53,23,59,1,1,804,815,0,0,0,0,0,0,0,0
"4542",51,"D10",2,2,12,45,23,60,1,1,864,867,1.28,0.22,0.22,6.32,3,2,2,4
"4543",51,"D10",2,2,13,43,23,62,1,1,868,863,0,0,0,0,0,0,0,0
"4544",51,"D10",2,2,14,41,23,64,1,1,865,878,0,0,0,0,0,0,0,0
"4545",51,"D10",2,2,15,41,16,62,1,1,931,931,1.05,7.29,2.26,4.92,2,6,3,3
"4546",51,"D10",2,2,16,41,14,62,1,1,944,948,0,0,0,0,0,0,0,0
"4547",51,"D10",2,2,17,41,11,62,1,1,961,962,0,0,0,0,0,0,0,0
"4548",51,"D10",2,2,18,42,6,64,1,1,961,961,10.2,0.26,0.2,0.39,8,2,1,1
"4549",51,"D10",2,2,19,42,2,62,1,1,972,970,0,0,0,0,0,0,0,0
"4550",51,"D10",2,2,20,42,2,68,1,1,929,929,0,0,0,0,0,0,0,0
"4551",51,"D10",2,2,21,41,1,58,1,1,986,971,2.33,0.93,1.4,6.47,4,3,3,3
"4552",51,"D10",2,2,22,41,1,55,1,1,985,980,0,0,0,0,0,0,0,0
"4553",51,"D10",2,2,23,41,1,50,1,1,963,958,0,0,0,0,0,0,0,0
"4554",51,"D10",2,2,24,41,1,56,1,1,986,981,2.02,3.14,0.51,0.86,2,5,2,1
"4555",51,"D10",2,2,25,42,1,57,1,1,983,990,0,0,0,0,0,0,0,0
"4556",51,"D10",2,2,26,44,1,57,1,1,972,961,0,0,0,0,0,0,0,0
"4557",51,"D10",2,2,27,41,1,58,1,1,986,989,2.27,1,0.23,0.4,4,1,1,1
"4558",51,"D10",2,2,28,41,1,56,1,1,986,984,0,0,0,0,0,0,0,0
"4559",51,"D10",2,2,29,41,1,58,4,4,902,904,0,0,0,0,0,0,0,0
"4560",51,"D10",2,2,30,40,1,58,1,1,990,994,1.56,6.82,1.21,0.88,4,3,2,1
"4561",51,"D10",3,2,1,61,79,38,2,1,238,236,0,0,0,0,0,0,0,0
"4562",51,"D10",3,2,2,52,41,69,4,2,620,623,0,0,0,0,0,0,0,0
"4563",51,"D10",3,2,3,34,34,74,1,2,859,859,5.51,5.5,2.35,1.14,5,6,3,2
"4564",51,"D10",3,2,4,31,31,76,1,2,884,884,0,0,0,0,0,0,0,0
"4565",51,"D10",3,2,5,26,31,76,1,2,849,845,0,0,0,0,0,0,0,0
"4566",51,"D10",3,2,6,36,22,79,1,2,975,976,1.92,0.41,0.49,0.61,2,2,2,1
"4567",51,"D10",3,2,7,40,20,80,1,2,988,996,0,0,0,0,0,0,0,0
"4568",51,"D10",3,2,8,41,19,81,1,2,992,996,0,0,0,0,0,0,0,0
"4569",51,"D10",3,2,9,38,19,83,1,2,997,1000,1.56,0.23,0.14,2.04,2,1,1,2
"4570",51,"D10",3,2,10,38,19,83,1,2,997,993,0,0,0,0,0,0,0,0
"4571",51,"D10",3,2,11,38,19,83,1,2,997,1000,0,0,0,0,0,0,0,0
"4572",51,"D10",3,2,12,39,17,84,1,2,1000,1000,2.63,1.87,3.64,0.82,2,2,2,2
"4573",51,"D10",3,2,13,39,17,84,1,2,1000,997,0,0,0,0,0,0,0,0
"4574",51,"D10",3,2,14,39,16,84,1,2,999,1000,0,0,0,0,0,0,0,0
"4575",51,"D10",3,2,15,39,16,84,1,2,999,1000,0.63,0.61,0.7,3.24,2,2,2,1
"4576",51,"D10",3,2,16,39,16,84,1,2,999,1000,0,0,0,0,0,0,0,0
"4577",51,"D10",3,2,17,39,16,84,1,2,999,1000,0,0,0,0,0,0,0,0
"4578",51,"D10",3,2,18,38,16,85,1,2,998,997,0.15,0.12,1.4,2.63,1,1,3,3
"4579",51,"D10",3,2,19,37,16,85,1,2,997,995,0,0,0,0,0,0,0,0
"4580",51,"D10",3,2,20,37,16,84,1,2,998,1000,0,0,0,0,0,0,0,0
"4581",51,"D10",3,2,21,37,16,84,1,2,998,1000,0.25,0.12,0.1,1.47,1,1,1,1
"4582",51,"D10",3,2,22,37,16,84,1,2,998,1000,0,0,0,0,0,0,0,0
"4583",51,"D10",3,2,23,37,16,84,1,2,998,996,0,0,0,0,0,0,0,0
"4584",51,"D10",3,2,24,37,16,84,1,2,998,994,0.65,2.04,0.54,0.5,1,4,2,2
"4585",51,"D10",3,2,25,38,16,84,1,2,999,999,0,0,0,0,0,0,0,0
"4586",51,"D10",3,2,26,38,16,84,1,2,999,1000,0,0,0,0,0,0,0,0
"4587",51,"D10",3,2,27,38,17,84,1,2,999,1000,0.4,0.28,1.25,1.64,1,1,2,1
"4588",51,"D10",3,2,28,38,17,84,1,2,999,1000,0,0,0,0,0,0,0,0
"4589",51,"D10",3,2,29,38,17,84,1,2,999,995,0,0,0,0,0,0,0,0
"4590",51,"D10",3,2,30,39,17,84,1,2,1000,995,4.18,0.69,2.45,2.14,6,3,4,3
"4591",52,"D11",1,2,1,52,22,75,2,3,274,269,0,0,0,0,0,0,0,0
"4592",52,"D11",1,2,2,52,22,50,2,3,485,488,0,0,0,0,0,0,0,0
"4593",52,"D11",1,2,3,52,22,36,2,3,590,588,0,0,0,0,0,0,0,0
"4594",52,"D11",1,2,4,52,22,20,2,3,507,509,0,0,0,0,0,0,0,0
"4595",52,"D11",1,2,5,40,22,35,2,3,693,686,0,0,0,0,0,0,0,0
"4596",52,"D11",1,2,6,30,22,35,2,3,729,726,0,0,0,0,0,0,0,0
"4597",52,"D11",1,2,7,20,22,35,2,3,693,692,0,0,0,0,0,0,0,0
"4598",52,"D11",1,2,8,30,15,35,2,3,716,719,0,0,0,0,0,0,0,0
"4599",52,"D11",1,2,9,30,15,35,2,3,716,700,0,0,0,0,0,0,0,0
"4600",52,"D11",1,2,10,30,30,35,2,3,759,758,0,0,0,0,0,0,0,0
"4601",52,"D11",1,2,11,30,35,35,2,3,788,785,0,0,0,0,0,0,0,0
"4602",52,"D11",1,2,12,30,40,35,2,3,824,824,0,0,0,0,0,0,0,0
"4603",52,"D11",1,2,13,30,45,35,2,3,864,862,0,0,0,0,0,0,0,0
"4604",52,"D11",1,2,14,30,50,35,2,3,903,896,0,0,0,0,0,0,0,0
"4605",52,"D11",1,2,15,30,55,35,2,3,935,939,0,0,0,0,0,0,0,0
"4606",52,"D11",1,2,16,30,60,35,2,3,953,960,0,0,0,0,0,0,0,0
"4607",52,"D11",1,2,17,30,65,35,2,3,955,961,0,0,0,0,0,0,0,0
"4608",52,"D11",1,2,18,30,70,35,2,3,940,930,0,0,0,0,0,0,0,0
"4609",52,"D11",1,2,19,30,70,35,2,3,940,932,0,0,0,0,0,0,0,0
"4610",52,"D11",1,2,20,30,65,35,2,3,955,963,0,0,0,0,0,0,0,0
"4611",52,"D11",1,2,21,30,65,45,2,3,900,901,0,0,0,0,0,0,0,0
"4612",52,"D11",1,2,22,30,65,35,2,3,955,955,0,0,0,0,0,0,0,0
"4613",52,"D11",1,2,23,30,65,35,1,3,914,915,0,0,0,0,0,0,0,0
"4614",52,"D11",1,2,24,30,65,35,3,3,998,998,0,0,0,0,0,0,0,0
"4615",52,"D11",1,2,25,30,65,35,3,3,998,994,0,0,0,0,0,0,0,0
"4616",52,"D11",1,2,26,30,65,35,3,2,998,998,0,0,0,0,0,0,0,0
"4617",52,"D11",1,2,27,30,65,35,3,1,998,997,0,0,0,0,0,0,0,0
"4618",52,"D11",1,2,28,30,65,35,4,1,985,993,0,0,0,0,0,0,0,0
"4619",52,"D11",1,2,29,30,65,35,2,3,955,957,0,0,0,0,0,0,0,0
"4620",52,"D11",1,2,30,30,65,35,3,3,998,1000,0,0,0,0,0,0,0,0
"4621",52,"D11",2,2,1,58,73,82,3,1,363,354,0,0,0,0,0,0,0,0
"4622",52,"D11",2,2,2,58,73,72,3,1,474,474,0,0,0,0,0,0,0,0
"4623",52,"D11",2,2,3,39,54,47,1,1,706,699,10.28,2.76,1.01,1.93,5,2,1,1
"4624",52,"D11",2,2,4,55,54,47,1,1,599,602,0,0,0,0,0,0,0,0
"4625",52,"D11",2,2,5,45,45,47,1,1,696,692,0,0,0,0,0,0,0,0
"4626",52,"D11",2,2,6,35,25,60,1,1,878,876,4.04,3.3,5.32,3.51,6,8,3,2
"4627",52,"D11",2,2,7,35,20,60,1,1,918,914,0,0,0,0,0,0,0,0
"4628",52,"D11",2,2,8,35,15,60,1,1,955,952,0,0,0,0,0,0,0,0
"4629",52,"D11",2,2,9,35,5,60,1,1,994,995,8.05,1.55,5.31,0.65,5,2,2,1
"4630",52,"D11",2,2,10,35,1,60,1,1,991,991,0,0,0,0,0,0,0,0
"4631",52,"D11",2,2,11,35,4,60,1,1,995,992,0,0,0,0,0,0,0,0
"4632",52,"D11",2,2,12,35,5,57,1,1,999,1000,3.3,0.68,1.08,1.68,3,1,2,1
"4633",52,"D11",2,2,13,35,5,57,1,1,999,992,0,0,0,0,0,0,0,0
"4634",52,"D11",2,2,14,35,5,57,1,1,999,1000,0,0,0,0,0,0,0,0
"4635",52,"D11",2,2,15,37,4,57,1,1,999,996,2.75,0.97,0.99,2.14,2,2,3,3
"4636",52,"D11",2,2,16,37,4,57,1,1,999,995,0,0,0,0,0,0,0,0
"4637",52,"D11",2,2,17,37,4,57,1,1,999,995,0,0,0,0,0,0,0,0
"4638",52,"D11",2,2,18,36,3,57,1,1,999,1000,0.52,0.77,0.79,0.6,1,2,2,1
"4639",52,"D11",2,2,19,36,3,57,1,1,999,999,0,0,0,0,0,0,0,0
"4640",52,"D11",2,2,20,36,3,57,1,1,999,995,0,0,0,0,0,0,0,0
"4641",52,"D11",2,2,21,36,4,57,1,1,1000,994,0.53,0.88,0.52,1.39,1,1,1,2
"4642",52,"D11",2,2,22,36,4,57,1,1,1000,1000,0,0,0,0,0,0,0,0
"4643",52,"D11",2,2,23,36,4,57,1,1,1000,996,0,0,0,0,0,0,0,0
"4644",52,"D11",2,2,24,36,4,57,1,1,1000,1000,3.19,1.55,0.29,0.43,2,3,1,1
"4645",52,"D11",2,2,25,36,4,57,1,1,1000,993,0,0,0,0,0,0,0,0
"4646",52,"D11",2,2,26,36,4,57,1,1,1000,998,0,0,0,0,0,0,0,0
"4647",52,"D11",2,2,27,36,4,57,1,1,1000,989,0.74,0.45,0.44,0.38,1,1,1,1
"4648",52,"D11",2,2,28,36,4,57,1,1,1000,1000,0,0,0,0,0,0,0,0
"4649",52,"D11",2,2,29,36,4,57,1,1,1000,1000,0,0,0,0,0,0,0,0
"4650",52,"D11",2,2,30,36,4,57,1,1,1000,996,0.58,0.41,0.36,0.26,1,1,1,1
"4651",52,"D11",3,2,1,61,79,38,2,1,238,246,0,0,0,0,0,0,0,0
"4652",52,"D11",3,2,2,61,50,38,2,1,290,286,0,0,0,0,0,0,0,0
"4653",52,"D11",3,2,3,61,26,38,2,1,459,456,0.72,1.43,1.45,2.94,1,2,1,1
"4654",52,"D11",3,2,4,50,26,38,1,1,596,605,0,0,0,0,0,0,0,0
"4655",52,"D11",3,2,5,40,26,38,1,1,639,637,0,0,0,0,0,0,0,0
"4656",52,"D11",3,2,6,40,21,45,1,1,683,675,4.95,1.11,1.02,1.07,1,1,1,1
"4657",52,"D11",3,2,7,40,12,45,1,1,680,686,0,0,0,0,0,0,0,0
"4658",52,"D11",3,2,8,40,12,50,1,1,707,708,0,0,0,0,0,0,0,0
"4659",52,"D11",3,2,9,36,16,54,1,1,742,742,1.27,1.68,2.03,1.01,2,3,3,1
"4660",52,"D11",3,2,10,39,19,57,1,1,772,775,0,0,0,0,0,0,0,0
"4661",52,"D11",3,2,11,39,23,57,1,1,761,759,0,0,0,0,0,0,0,0
"4662",52,"D11",3,2,12,39,20,59,1,1,790,798,0.68,0.94,0.4,0.69,1,1,1,1
"4663",52,"D11",3,2,13,39,20,59,1,1,790,784,0,0,0,0,0,0,0,0
"4664",52,"D11",3,2,14,39,19,59,1,1,791,793,0,0,0,0,0,0,0,0
"4665",52,"D11",3,2,15,39,19,62,1,1,823,822,3.67,2.22,0.69,0.24,2,3,2,1
"4666",52,"D11",3,2,16,39,19,65,1,1,857,861,0,0,0,0,0,0,0,0
"4667",52,"D11",3,2,17,39,19,67,1,1,880,877,0,0,0,0,0,0,0,0
"4668",52,"D11",3,2,18,39,19,70,1,1,913,913,2.83,0.42,0.36,1.92,2,1,1,3
"4669",52,"D11",3,2,19,39,19,73,1,1,943,946,0,0,0,0,0,0,0,0
"4670",52,"D11",3,2,20,39,19,76,1,1,967,968,0,0,0,0,0,0,0,0
"4671",52,"D11",3,2,21,39,17,85,1,1,999,1000,0.49,2.03,3.63,0.37,1,3,3,1
"4672",52,"D11",3,2,22,39,17,85,1,1,999,998,0,0,0,0,0,0,0,0
"4673",52,"D11",3,2,23,39,17,85,1,1,999,991,0,0,0,0,0,0,0,0
"4674",52,"D11",3,2,24,38,16,84,1,1,999,995,0.51,1.24,0.79,1.3,1,1,1,1
"4675",52,"D11",3,2,25,38,16,84,1,1,999,999,0,0,0,0,0,0,0,0
"4676",52,"D11",3,2,26,38,16,84,1,1,999,1000,0,0,0,0,0,0,0,0
"4677",52,"D11",3,2,27,40,16,84,1,1,999,996,0.43,0.81,0.37,0.44,1,2,1,1
"4678",52,"D11",3,2,28,40,16,84,1,1,999,1000,0,0,0,0,0,0,0,0
"4679",52,"D11",3,2,29,40,16,84,1,1,999,992,0,0,0,0,0,0,0,0
"4680",52,"D11",3,2,30,38,16,84,1,1,999,997,0.78,0.35,0.33,0.32,1,1,1,1
"4681",53,"H6",1,1,1,52,22,75,2,3,274,276,0,0,0,0,0,0,0,0
"4682",53,"H6",1,1,2,60,60,75,2,2,437,441,0,0,0,0,0,0,0,0
"4683",53,"H6",1,1,3,60,64,79,2,1,427,428,0,0,0,0,0,0,0,0
"4684",53,"H6",1,1,4,60,80,80,2,2,340,336,0,0,0,0,0,0,0,0
"4685",53,"H6",1,1,5,60,69,69,1,2,415,414,0,0,0,0,0,0,0,0
"4686",53,"H6",1,1,6,60,69,69,1,3,415,409,0,0,0,0,0,0,0,0
"4687",53,"H6",1,1,7,60,69,69,2,1,456,457,0,0,0,0,0,0,0,0
"4688",53,"H6",1,1,8,60,69,69,3,1,499,499,0,0,0,0,0,0,0,0
"4689",53,"H6",1,1,9,60,69,69,4,1,486,502,0,0,0,0,0,0,0,0
"4690",53,"H6",1,1,10,60,70,73,4,1,461,461,0,0,0,0,0,0,0,0
"4691",53,"H6",1,1,11,54,61,68,4,1,548,552,0,0,0,0,0,0,0,0
"4692",53,"H6",1,1,12,50,61,68,4,1,583,583,0,0,0,0,0,0,0,0
"4693",53,"H6",1,1,13,45,61,68,4,1,627,628,0,0,0,0,0,0,0,0
"4694",53,"H6",1,1,14,40,61,68,4,1,666,667,0,0,0,0,0,0,0,0
"4695",53,"H6",1,1,15,35,61,68,4,1,693,696,0,0,0,0,0,0,0,0
"4696",53,"H6",1,1,16,25,61,68,4,1,693,692,0,0,0,0,0,0,0,0
"4697",53,"H6",1,1,17,30,61,60,4,1,769,767,0,0,0,0,0,0,0,0
"4698",53,"H6",1,1,18,30,55,55,4,1,802,800,0,0,0,0,0,0,0,0
"4699",53,"H6",1,1,19,30,50,50,4,1,826,827,0,0,0,0,0,0,0,0
"4700",53,"H6",1,1,20,30,45,45,4,1,839,838,0,0,0,0,0,0,0,0
"4701",53,"H6",1,1,21,30,45,45,4,4,839,837,0,0,0,0,0,0,0,0
"4702",53,"H6",1,1,22,30,45,45,4,3,839,836,0,0,0,0,0,0,0,0
"4703",53,"H6",1,1,23,30,45,45,2,1,809,817,0,0,0,0,0,0,0,0
"4704",53,"H6",1,1,24,30,43,43,4,2,840,838,0,0,0,0,0,0,0,0
"4705",53,"H6",1,1,25,30,40,40,4,2,837,840,0,0,0,0,0,0,0,0
